id,title,content,likes,collects,date,image
648daceb000000000800c9e0,第一本短剧，签约！,从3.31第一次立志写短剧， 到6.15，第一本短剧签约 77天，我成功了。,1,0,2023-06-17T20:54:00,"""https://ci.xiaohongshu.com/b187092f-5234-10f8-f866-72319f4953f5?imageMogr2/format/jpg/quality/92/auto-orient/strip/crop/450x300/gravity/center"""
648d70b3000000001300a23b,“这辈子是不可能上班的！”那年父亲说👨,"创业，做生意似乎是刻在浙江人骨子里的，也和周边的环境息息相关。 	 对我而言，从小胆大爱折腾，似乎和父亲父亲说过的一句话也脱不开干系。 	 那年，父亲破产，母亲劝说上班维持生计，父亲依旧坚定的说“这辈子是不会上班的”！ -———- 我，13年硕士毕业，换了很多行业，也换了很多岗位，大学时候小小的创业，毕业后也一直在寻找合适的机会创业，总的来讲，✨我是朋友眼里永远爱折腾的人。 	 一周岁，父母就奔赴深圳去打工了，母亲高中文凭，父亲也就上了2年级吧，大字也不识多少。 在深圳，母亲在服装厂上班，后来做了会计，父亲在防盗门厂，后来做了厂长。 在我五六年级开始，父母都回了老家，开了店，办了厂，也被人骗了💰。 落魄了，总归要生计，母亲劝父亲去上班，父亲回复“这辈子是不会上班的”，然后父亲又去了新疆做生意，从我初一到我研究生毕业。 	 以前不觉得父母对自己有多大影响，但是最近和一些身边北方的朋友聊天，很多朋友觉得限制自己创业一个很大因素，就是父母的不支持。 	 突然觉得从我家个例来看，父母虽然给不了什么支持，但是对于我创业，至少不会反对。这种不反对似乎是很大的支持。 	 不管怎么样、希望我们都能勇敢追求，自己想要的人生～         	 #父母不支持你还会去创业吗？",2,0,2023-06-17T16:37:00,"""https://ci.xiaohongshu.com/50a1d6e3-5ff7-09c7-1c05-e2aa02eac354?imageMogr2/format/jpg/quality/92/auto-orient/strip/crop/450x300/gravity/center"""
648c7e980000000027028f71,😍她25岁就开了自己的面包店！采访分享,"大家好哟！我一直都好奇那些不做9-5工作的人们是怎么过日子的，也想让大家感受更多这样的生活故事，所以最近我会开始一个全新系列，在《Hey Jude》播客中隔三差五地采访这样的人，希望收集到100个小生意人的故事。 	 首个访谈，是我超级喜欢的面包达人饼 Bingkery 🥰 她从24岁辞职后，凭一个烤箱和搅拌机开启了自己的烘焙梦，做了好多好多种面包，也因为面包聚集了一大群有爱的漂亮人们🥖🍞 	 我们的谈话简直太温馨了，聊得我忍不住掉泪😭感恩能有这次机会采访到她，希望你们也能从这个声音里，感受到满满的爱❤ 	 我们聊到一些你可能感兴趣的话题🎙： 	 👉怎样才能确定烘焙是自己的真爱？ 👉开烘焙店的一周都是怎么过的？ 👉开店算账有什么窍门？ 👉社群火爆的秘诀是什么？ 👉辞职后，怎样找回自己的能量？ 👉怎样抓住你心仪的合作伙伴？ 👉开店需要哪些信念和技能？ 👉如何坚信自己在做对的事？ 	 如果你也是一位自主创业者，有兴趣一起录播客，欢迎在评论区抬手！🙋‍♀行业不限，只要你已经把生意做起来了，有自己的一套哲学和经验可以和大家分享。 	 我是朱弟，是自由撰稿人也是播客主播",21,0,2023-06-16T23:24:00,"""https://ci.xiaohongshu.com/df17451b-0b0f-7b73-1f29-9a0ac61da460?imageMogr2/format/jpg/quality/92/auto-orient/strip/crop/450x300/gravity/center"""
648c323f0000000013009bc3,本周创业周报（人话版）股东们请查阅,😅本周过得还是相当忙碌的，虽然没有996，但是也是超！级！充！实！ 😅好消息是：本周新增2单方案类合作！（其中1单居然来自小红书的友友~） - 本周业务进展，整体汇报： ✅内容策划业务： 继续服务我的老客户爸爸“饿了么”品牌方， 本周完成了红包节的相关策划、以及social内容执行 （方案修改了不下3次…social文案方面比较顺利） 🌈小结： 写创意策划案是我的乐趣所在！ 所以再苦再难也是本人最爱！ - ✅独立PR业务进展： 继续推进了MCN的博主商务合作， 临近618，品牌方的需求比较多~ 每天解读来自品牌方的各种种草需求和brief， 然后对接给内容侧小伙伴， 合作中的商单也要盯排期，还有合同要处理~ 🌈小结： 主打一个琐碎，但是也能get到618品牌投放的趋势！ 以及博主带货和种草，对品牌的影响力！ （后续可以分享下心得） - ✅关于新增2单（方案类业务合作） 1单来自前前同事推荐： 为一个艺术节写招商策划方案 1单居然来自咱小红书平台的宝子： 需要写一份品牌方案 - 下周安排： 继续跟进客户需求、另外还有电商方面的创业探索ing、等赚到钱了再和友友们分享！ - 👀OK，这就是《本周周汇报》，股东们满意吗,5,0,2023-06-16T17:58:00,"""https://ci.xiaohongshu.com/998bc492-92ee-fc6c-dea3-ffa311b05645?imageMogr2/format/jpg/quality/92/auto-orient/strip/crop/450x300/gravity/center"""
648c2f3500000000270285c6,35岁 大厂被裁员，我决定只工作不上班,"✍总以为中年危机离自己很远，没想到35岁赶上裁员潮，失业了。产后返岗不到1年被辞退，无奈加入了裸辞一族。经历过焦虑、迷茫、彷徨失措。 	 《富爸爸》里有句“老板的工作不是使你富裕，而只是确保你能得到工资，致富是你自己的工作”点醒了我，我决定只工作不上班。主要有以下考虑： 	 ❤️社恐性格 	 不会表现不会邀功，只想踏踏实实做一枚螺丝钉，但螺丝钉总有被替代的一天，这次被裁就是教训。 	 ❤️求职的坎坷 	 硕士毕业10年，工作并不顺利，做过微S、考过老师，口罩原因被迫换过两次工作，小微也好大厂也罢，不过是压榨员工的资本家罢了，对工作彻底失望，决定彻底脱离苦海！ 	 ❤️身体的伤 	 虽然没什么大伤，但长期办公导致颈椎痛、肩周炎、眼干涩、缺少锻炼，虽然现在还算年轻，但长期下去只会越来越差，毕竟身体才是自己的。 	 ❤️上班的本质 	 努力上班，是为了有一天可以不上班。上班关心的是业绩、KPI 、升职、跳槽，不上班关心的是如何创业、挣钱 、挖掘自身价值。脱离了企业，反而能更深刻地反思工作的本质，尝试策划自己的“公司”为自己工作。 	 ❤️家庭考虑： 	 孩子的成长不可逆，3岁之前妈妈几乎是孩子的全部，总想有更多的时间陪伴他成长！ 	 🍃不上班我还能做啥？ 	 不上班不等于停滞，我发现太多人裸辞却过上令人羡慕“自由、搞钱两不误”的理想生活，他们边旅游边分享，边生活边拍vlog，育儿的同时做博主、通过读书提升自我。不上班的人生才更鲜活、有生命力！ 	 ✅做好复盘：复盘自身优势、技能、人脉、资源挖掘自身价值，尝试打造个人品牌。 	 ✅长期主义：找到兴趣和热爱，做复利的事，坚持长期主义。 	 ✅私域运营：多年前微S积累了人脉和资源，考虑做私域。 	 ✅自由撰稿：热爱写作，一直有出书写故事的想法，终于可以尝试了。 	 🍃35岁，幡然醒悟“原来上班族才是跟社会脱节的人，自由才是内心追求的本质！ 	 🍃不打卡、不加班、不担心被裁，随意睡到自然醒、花更多时间陪伴家人、享受生活！ 	 ❤️人生就是探索、试错 、复盘、再出发的过程，愿我们都能找到自己的热爱，努力成为更好的自己！ 	 🌸我是沐沐妈，正在努力摆脱职场困境 🌸职场经验|自由职业|女性成长 🌸持续分享被迫裸辞经历~探索人生ing",3,0,2023-06-16T17:45:00,"""https://ci.xiaohongshu.com/7091fd16-64b2-3554-4fd5-31e7bdfc9071?imageMogr2/format/jpg/quality/92/auto-orient/strip/crop/450x300/gravity/center"""
648c23320000000013035f3f,一个月戴29天的手链 真的好看,有一个月没有上班💼 最近整个人都不好了 果然人是不能一直闲着的🪵,6,0,2023-06-16T16:54:00,"""https://ci.xiaohongshu.com/3910b25b-3e22-11e2-391f-38fc6b4c67e9?imageMogr2/format/jpg/quality/92/auto-orient/strip/crop/450x300/gravity/center"""
648c04f90000000011012dea,🔥如何在低谷重启人生🌈4本觉醒书单,"大家好呀，我是斐斐，大厂毕业后在gap充电，探索自由职业。今天想分享4本书，希望可以帮助到正在面临职业迷茫和焦虑的姐妹们。 📖《牧羊少年奇幻之旅》 作者：〔巴西〕保罗·柯艾略 🌹内容简介： 一部充满哲学思考的小说，通过一个牧羊少年圣地亚哥的旅程，讲述了关于梦想、信念、勇气和珍惜生活的故事。 - 冒险旅程不仅是一个寻找宝藏的故事，更是一个成长和探索自我的旅程。主人公敢于放弃稳定的生活并踏上未知的旅程，他也通过旅程中的经历学会了珍惜当下的生活，这也是很重要的人生智慧 - 📒经典摘录： 当你想要某种东西，整个宇宙会合力助你实现愿望 新手会有一定运气，但是离梦想越近，事情就变得越困难。 只有一件东西能让梦想无法成真，就是担心失败 - 📖《斯坦福大学人生设计课》 📒经典摘录： 我们不能改变过去，但我们可以改变对过去的看法 人生不仅仅是走下去,而是明白走向何方。 &quot;当你不再试图满足别人，生活就变成什么你想它成为的样子 - 📖《用一年时间重生》 作者娜里跑 🌹内容简介：手把手地教你如何从0到1开启个人事业，一步步看清未来想过的人生和你能成为的人 📒摘录： 你可以非常快乐地过一生，而不是仅仅为了赚钱 做自己，因为别人都有人做了 如果你手里只有锤子，那么看什么都是钉子 - 📖《只工作不上班》 作者林安 🌹内容简介： 通过采访自由职业者为想要探索自由职业、副业的读者提供了很好的借鉴和启示。这本书不光介绍了各种热门的副业，如旅行博主、收纳师、摄影师等如花艺师、潜水师等。通过阅读这些真实案例，读者可以了解到自由职业的优缺点，以及如何在自由职业的道路上避免一些常见的坑。还挑选了一些“做砸了”的经验，让读者看到自由职业的另一面，即每天都要承担结果、面对拖延、焦虑等问题。这些经验让人深刻认识到自由职业并不是一件轻松的事情，需要付出更多的时间和精力。",2,0,2023-06-16T14:45:00,"""https://ci.xiaohongshu.com/01b72ab8-fc6f-9238-4319-9d6012caf39f?imageMogr2/format/jpg/quality/92/auto-orient/strip/crop/450x300/gravity/center"""
648bead000000000130091a7,慢慢把绣球花养过来了,为什么喜欢绣球 因为它是一种求生欲满满的花 吸满水就可以满电复活 不工作其实也没有什么 上班不上班其实不用很纠结 有收入才是结果 加油,0,0,2023-06-16T12:53:00,"""https://ci.xiaohongshu.com/213456e8-2538-8c7f-2f94-f3dbd1314ec0?imageMogr2/format/jpg/quality/92/auto-orient/strip/crop/450x300/gravity/center"""
648bdfe8000000001203d92d,5年前存的网图，居然预测了我今天的生活,"前阵子朋友圈运动霸榜，我才看到了我在WeChat运动几年前上保存的图片‼️ 🤳是一只白猫在一间很舒适的房子里，追着激光 	 🐱直到前几天买猫粮，商家送了我一只激光笔 我跟我家猫一起玩的时候，我才想起这张图片！ == 几年前我以为这样的生活会离我很远 当时才20+岁，工作频繁更换 不知道未来会定居在哪个城市 更不敢养宠物 …… 现在的我 在大厂及创业公司熬过 拿过月薪2W➕ 正在完成23岁未保研时候的MBA梦想 在深圳跟丈夫有一间很漂亮的房子 养了两只很可爱的猫 正在逐梦自己的事业 （虽然还是一枚小透明，嘿嘿） ～～～ 5年后看到这张图片，我感慨万千 我想对5年前那个迷茫焦虑的女孩说：嘿，去做吧，Dare to dream！逐梦的女孩自己就回闪闪发光～ （同时也是对现在的我说的） == 	 👧我是苏苏苏苏，华工&amp;西工大的营销人 🌊假如有什么值得记挂 🌍那是我们曾经一起在蓝色的星球里浪荡过",2,0,2023-06-16T12:07:00,"""https://ci.xiaohongshu.com/494459b5-38ae-ba8f-3e1d-80506b33dc14?imageMogr2/format/jpg/quality/92/auto-orient/strip/crop/450x300/gravity/center"""
648bdecb0000000013013cf9,不上班，人生也可以换一种活法～,"余秀华有一句诗我特别喜欢——“我从不指望吸引别人，我觉得这样很浅薄，我得吸引我自己，让我对自己有了热爱，才能完成以后一个个孤单而漫长的日子。” 	 - 我83年出生，今年刚好40岁。边工作边创业了十几年，每天都在为他人负责，为事业打拼，为赚钱焦头烂额。人生剩余时光，我想要更多的为自己而活，于是40岁这一年我送给自己的礼物，就是不再上班，换一种活法，让自己丰盈富足。 	 - ✅从生活习惯开始，改变自己 1.早睡早起，10点半上床，7点起床 2.每周锻炼5次，每次20-30分钟 3.每天坚持午休半小时，睡前1小时不玩手机 4.每晚陪娃读书聊天，认真护肤泡脚 5.每周学习2道新菜，戒掉饮料和奶茶 6.出门涂防晒，画淡妆，让心情更愉悦 	 ✅5分钟冥想训练 专注自己的呼吸，慢呼慢吸 将呼吸频率降低到每分钟4-6次 每次呼吸用10-15秒的时间 有研究表明 坚持这个练习能增强你的抗压性 	 ✅个人成长 1.拒绝拖延，提高执行力。 2.每天至少读书半小时，提前计划一个月的书单。 3.不给自己设限，每季度尝试做一件没有做过的事。 4.学习摄影，用手机拍出美美的照片。 5.付费学习课程，节省时间和精力。 6.坚持写文字，个人技能不能丢掉。 	 ✅寻找替代品 摆脱一件东西的瘾 是找到另一件的瘾 把刷手机的时间，换成高质量纪录片 停止内耗，放松的同时还能涨知识 	 - 分享5部自我成长必看纪录片 📍搞钱《十分钟速成课：经济学》 📍提升艺术审美《华伦天奴：最后的君王》 📍心理学《哈佛积极心理学》 📍口才提升《圆桌派》 📍女性成长《女人：woman》 	 ✅增加获取快乐的成本 数字化的时代 使得我们获得快乐越来越便利 手指轻轻一划 就能获得很多快乐源泉 - 采用一些小手段，让时间真正属于自己 📍拆卸多余的软件 📍设置手机使用限制时长 📍关掉手机“消息推送”设置 📍关掉朋友圈各种入口 📍把仅存的社交软件，隐藏起来 📍将手机色调调成灰白色 	 - 人生兜兜转转，还是回到生活本身。精神和身体都需要有效富养，在力所能及的范围内，吃健康的食物，说有用的话，做有价值的事，让每一个当下都活在美好的体验里。回归生活的40+，也可以在岁月静好，内修心外吸金。",1,0,2023-06-16T12:02:00,"""https://ci.xiaohongshu.com/48c97fec-9d35-a5e5-89e4-413b4df48e4e?imageMogr2/format/jpg/quality/92/auto-orient/strip/crop/450x300/gravity/center"""
